Fecha,Medias,Desviaciones
2022/9/7,28.303556539472147,0.5603499791662001
2019/7/19,29.012377038929074,0.3749166729069587
2019/8/14,28.864606252399003,0.2971474882017061
2021/9/30,25.3948716779397,0.25268265564098646
2023/5/11,23.750043602865784,0.47393412737252144
2018/05/16,21.545583724975586,0.3699420690536499
2022/5/6,19.314912227283067,0.18493352783391082
2022/9/21,26.57959913665903,0.17911408238001725
2021/5/13,21.98727126482856,0.1760058156353438
2024/1/23,13.256911948083616,0.593878096193998
2021/8/19,29.53423558322235,0.26317157069889724
2018/07/10,27.926950454711914,0.195634663105011
2022/9/15,27.804003968181245,0.1786458724867644
2019/11/27,13.68592358950597,0.6395786243910274
2020/7/28,29.103062896076263,0.3903560478929023
2020/5/5,22.53572703565542,0.40023547630561546
2023/10/11,25.36551027154454,0.28663807567461225
2019/3/12,16.621760170239394,0.13622365893096364
2023/10/25,21.018928963761628,0.28517045104911226
2023/12/13,14.899582079008727,0.14463516100329263
2018/06/20,26.350177764892578,0.655443012714386
2022/4/22,17.88704576082637,0.33961731395608435
2023/8/17,30.30105477856065,0.2960802780043782
2020/7/23,28.193379487839756,0.27494333121397047
2022/12/27,15.308882050032043,0.1410719233537609
2021/2/3,13.533531123911079,0.27768410943621763
2018/04/17,17.312650680541992,0.24110382795333862
2024/2/13,14.18089041737649,0.11978314461879211
2024/2/1,13.908418521051017,0.14557727432732773
2022/4/19,18.746533283788388,0.43775471503123575
2018/03/13,15.187907218933105,0.24125437438488007
2023/9/13,27.560950417548753,0.1878988092936558
2021/2/24,14.941734308064428,0.19251435210067175
2022/7/14,29.462988770848767,0.3622967972066651
2020/8/13,29.35076806715482,0.22645107550877736
2021/6/14,25.54287995601967,0.12123538022266528
2020/5/12,22.564857352713112,0.2817142686497224
2021/8/16,29.805870961713282,0.35319628504490064
2024/6/25,26.74750931996531,0.5418066507998559
2019/9/4,28.328289209904952,0.2632007694624388
2019/10/25,19.730241290828207,0.2575997757562991
2023/3/16,16.416026314950006,0.49404241295943
2020/9/16,26.83847158504632,0.25662084550260705
2018/12/04,14.654425621032715,0.2736963629722595
2019/2/26,14.147721305850391,0.1804863329437947
2024/5/22,23.309800739260282,0.5702921138376458
2018/10/31,17.4352970123291,0.27965113520622253
2022/6/24,26.725660457068635,0.2458994456858584
2018/04/27,18.495742797851562,0.11525693535804749
2019/12/7,13.832422408537843,0.18554985078677133
2020/2/25,15.600282237770097,0.21528364518295276
2019/10/30,20.17119715918096,0.4667534855128405
2023/4/27,21.831276656912813,0.3457987448119618
2019/01/25,11.183406829833984,0.32091790437698364
2023/5/25,21.151578472967657,0.264770890776972
2020/1/29,12.358433788033528,0.26125938021594874
2020/7/7,28.85108909842055,0.40534733822158603
2017/12/13,11.78167724609375,0.27983179688453674
2022/2/10,13.423744388817473,0.15178819106825128
2024/6/10,25.106752427481688,0.32641766095880465
2022/12/1,15.569854830055972,0.406611695429108
2024/4/29,18.996086724745407,0.7317635426473291
2018/01/09,12.035869598388672,0.42353391647338867
2018/08/14,30.16277313232422,0.2310817539691925
2017/06/02,24.581281661987305,0.27056753635406494
2018/09/04,28.66253089904785,0.18242301046848297
2018/01/24,12.573280334472656,0.3250178098678589
2021/3/10,15.00766714197637,0.41271377791464514
2017/05/04,19.501352310180664,0.2725655138492584
2019/10/3,25.040326873439028,0.19002143330516003
2021/9/27,25.08478264292163,0.20443101387544171
2022/11/9,20.863053172261715,0.23903100371363648
2018/03/26,13.194050788879395,0.2170085459947586
2017/10/11,24.193134307861328,0.5064680576324463
2021/8/9,28.922466643767695,0.2966807541634326
2021/5/6,20.863426927033984,0.521381465721422
2020/7/23,28.193379487839756,0.27494333121397047
2022/12/16,15.562013146240401,0.10346864469454019
2020/4/28,20.005023210190853,0.35051041590280546
2021/9/20,26.599310529581874,0.16491791191105334
2020/4/1,15.9860576432247,0.1941754972119246
2022/1/12,12.61322746192713,0.2759840418393759
2024/1/3,12.549188181281455,0.3736595668933671
2023/10/5,25.815707812149036,0.37268355242715673
2020/12/29,11.738222927252302,0.3807311053057495
2017/11/28,15.508110046386719,0.2807554006576538
2022/5/13,22.015520947812444,0.44515945892858705
2020/4/7,17.624550121312865,0.33393686121456495
2017/12/26,11.807352066040039,0.3606756627559662
2017/11/03,21.103363037109375,0.25018325448036194
2020/9/30,23.498295123582636,0.3238974760247772
2021/7/14,28.119889956542274,0.3923931018076771
2023/7/5,29.529901464996495,0.1755352122862938
2020/2/11,14.52136792147326,0.27818872094406605
2022/12/7,15.230866866053274,0.11378819630931346
2024/1/16,12.29389882095167,0.2260837077596532
2021/11/18,16.13213828323735,0.2194366159054732
2020/11/25,17.477881891692686,0.3149685820622366
2018/07/04,27.764522552490234,0.3433232009410858
2019/8/6,28.955473715593172,0.3229455265827012
2020/1/3,13.103856553497874,0.6148231963139607
2019/12/5,13.423579014538898,0.26763007070051487
2022/5/18,24.206143136660316,0.3908816540318763
2017/12/18,11.431200981140137,0.3698088824748993
2023/2/23,13.791185768052966,0.21179942549699063
2023/7/19,30.894342190795186,0.38837843341119693
2022/8/17,29.19605941847354,0.18673441972171098
2017/07/19,28.87911033630371,0.21213912963867188
2019/11/14,15.438460833490302,0.2446267105114313
2023/9/7,27.349844189402113,0.18720016563840686
2024/3/26,17.22171721726378,0.1396940346036334
2023/11/29,16.144369698571857,0.2107116990915088
2019/7/10,27.89992869006969,0.25435442713154893
2023/4/20,19.76498595974963,0.18680334953388272
2019/6/18,24.238223196605173,0.23413502008132178
2022/1/4,13.801775619470613,0.2632670854453629
2019/9/17,24.28398153053999,0.7189719578056329
2022/2/16,13.417865611287844,0.13143265042664762
2021/1/13,9.46124645760477,0.17048788904581325
2020/6/23,26.747639668733022,0.2593679025555438
2020/12/3,15.844224838185285,0.47604804486849794
2021/4/20,17.910661236215358,0.3101638178850622
2017/06/06,25.5700740814209,0.20940084755420685
2022/10/26,23.474187548128775,0.14927994003729045
2017/05/19,23.03464126586914,0.3904358744621277
2017/06/30,27.049501419067383,0.41387853026390076
2022/3/2,14.506048871156354,0.09795799584238056
2021/4/27,18.302458837463323,0.15223167010588562
